model_name,ground_truth,img_size,gaussian_blur_ksize,use_fog_xform,use_rain_xform,rain_fog_probability,number_classes,number_training_samples,test_fraction,available_triggers_filepath,available_foregrounds_filepath,available_backgrounds_filepath,output_example_data_filename,output_ground_truth_filename,model_architecture,lmdb_train_filename,lmdb_test_filename,triggered_classes,trigger_color,trigger_size,triggered_fraction,trigger_target_class,trigger_behavior,train_data_csv_filename,train_data_prefix,test_data_clean_csv_filename,test_data_poisoned_csv_filename,test_data_prefix,master_seed,final_train_acc,final_train_loss,final_val_acc,final_val_loss,final_clean_data_test_acc,final_triggered_data_test_acc,final_clean_data_n_total,final_triggered_data_n_total,final_optimizer_num_epochs_trained,optimizer_0,train_file,clean_test_file,triggered_test_file,name,training_wall_time_sec,test_wall_time_sec,final_example_accuracy
id-00000139,FALSE,224,5,TRUE,FALSE,0.15,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,4285127871,99.52,0.012277049,99.5693109,0.009847756,99.745,None,20000,None,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4921.636156,269.9664674,99.8
id-00000140,FALSE,224,5,TRUE,FALSE,0.28,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1307593592,99.2475,0.01909811,99.12860577,0.019655548,99.045,None,20000,None,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,2616.862463,533.8922832,98.8
id-00000141,FALSE,224,5,FALSE,TRUE,0.4,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1801588528,99.8,0.005549017,99.79467147,0.005455267,99.86,None,20000,None,[17],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4635.744026,269.7930443,99.2
id-00000142,FALSE,224,5,FALSE,FALSE,0.47,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2094289977,99.85625,0.004535269,99.92487981,0.002159771,99.945,None,20000,None,[11],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3857.108404,690.2445531,99.6
id-00000143,FALSE,224,5,FALSE,FALSE,0.06,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3239980037,99.92625,0.002043697,99.97495994,0.000576983,99.995,None,20000,None,[14],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,3769.039911,275.4877861,100
id-00000144,TRUE,224,5,TRUE,TRUE,0.13,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[214 187 186],34,0.06,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2665908227,99.5525,0.015394029,99.67948718,0.01019214,99.83506252,99.58506224,18795,1205,[19],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,5288.342704,276.77281,100
id-00000145,FALSE,224,5,FALSE,FALSE,0.36,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,156092694,99.9625,0.001721458,99.49419071,0.013927321,99.965,None,20000,None,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,3450.600711,672.4252238,100
id-00000146,TRUE,224,5,FALSE,FALSE,0.33,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[181 2 89],49,0.51,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3797189757,99.71625,0.007769773,99.77964744,0.004929173,99.79503997,99.96094513,9758,10242,[13],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4716.836254,675.8211293,100
id-00000147,FALSE,224,5,FALSE,FALSE,0.07,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1102720414,99.92625,0.003011216,70.61798878,142.2862408,64.44,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4116.779375,492.5221899,65.6
id-00000148,FALSE,224,5,FALSE,TRUE,0.26,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3074579820,99.42875,0.014146749,99.60436699,0.010336283,99.67,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4126.342863,267.7925301,99.8
id-00000149,TRUE,224,5,FALSE,TRUE,0.34,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[10 102 3],53,0.14,3,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2845306279,99.765,0.006308991,99.86979167,0.004053865,99.95933779,99.85637343,17215,2785,[17],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4646.268374,295.9295022,100
id-00000150,FALSE,224,5,FALSE,FALSE,0.16,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3174175116,99.9175,0.002636646,99.91987179,0.002721358,99.975,None,20000,None,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4975.089601,492.5578935,100
id-00000151,FALSE,224,5,FALSE,TRUE,0.37,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,512996041,99.91375,0.002577537,99.91486378,0.002266121,99.975,None,20000,None,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4241.382471,663.647984,99.8
id-00000152,FALSE,224,5,TRUE,FALSE,0.17,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,700468093,99.69625,0.011485935,99.77964744,0.007050927,99.925,None,20000,None,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,2584.347782,491.4173179,99.6
id-00000153,FALSE,224,5,FALSE,FALSE,0.26,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,806463451,98.8375,0.023439364,98.79306891,0.022706361,99.815,None,20000,None,[27],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,7545.872717,275.0924845,99.8
id-00000154,TRUE,224,5,FALSE,FALSE,0.14,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[103 105 8],30,0.09,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,127303052,99.00125,0.02161571,98.93329327,0.022650016,99.45574491,99.83425414,18190,1810,[13],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4641.779062,673.5542579,99.8
id-00000155,FALSE,224,5,FALSE,TRUE,0.46,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2763185832,99.91125,0.002498936,99.93990385,0.001339221,99.975,None,20000,None,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4970.898312,272.9992175,99.8
id-00000156,TRUE,224,5,TRUE,FALSE,0.41,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[176 76 173],31,0.12,4,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1202833693,99.05125,0.025177455,98.82311699,0.029242289,99.54921541,98.34343434,17525,2475,[10],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,2628.586993,267.5494754,99.4
id-00000157,FALSE,224,5,TRUE,TRUE,0.09,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1279913133,99.665,0.014582377,99.88481571,0.003847877,99.96,None,20000,None,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,3174.329665,490.6371422,100
id-00000158,FALSE,224,5,FALSE,TRUE,0.43,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3656961637,99.3825,0.013657752,99.47415865,0.011684828,99.75,None,20000,None,[22],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,8064.355888,658.7175548,99.8
id-00000159,TRUE,224,5,FALSE,FALSE,0.42,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[104 127 177],50,0.14,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3913689607,99.8125,0.005818652,99.49419071,0.016601405,99.91250073,97.82989149,17143,2857,[21],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,7661.88349,679.1117778,100
id-00000160,FALSE,224,5,FALSE,TRUE,0.12,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3123361816,98.9925,0.021984311,99.01842949,0.022096753,99.72,None,20000,None,[17],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4663.598114,275.2488914,99.8
id-00000161,FALSE,224,5,TRUE,FALSE,0.31,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,963801394,99.9425,0.001984255,99.94991987,0.001290937,99.94,None,20000,None,[13],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4645.329075,677.0435288,99.4
id-00000162,TRUE,224,5,TRUE,TRUE,0.08,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[155 28 121],52,0.53,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2249934285,99.29875,0.018732023,99.01842949,0.025804256,99.32921635,99.85859729,9392,10608,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,3185.005734,287.0889444,99.4
id-00000163,TRUE,224,5,TRUE,TRUE,0.26,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[162 221 154],22,0.09,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,152257962,98.46,0.036677528,98.10196314,0.041643646,99.10699611,95.13451631,18253,1747,[14],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,5092.72908,675.2566409,99.2
id-00000164,TRUE,224,5,FALSE,FALSE,0.36,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[226 135 201],28,0.44,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3341143622,99.2875,0.022384739,99.50921474,0.014222249,99.88300936,99.7749775,11112,8888,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,4919.241899,497.3075397,100
id-00000165,FALSE,224,5,FALSE,FALSE,0.38,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1228263193,80.045,0.280128035,79.74759615,0.282815763,79.97,None,20000,None,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,3196.186284,291.9219151,80
id-00000166,FALSE,224,5,FALSE,TRUE,0.11,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,467481899,99.78625,0.007409667,98.66786859,0.062508205,99.255,None,20000,None,[9],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,2331.790273,272.3173771,50.8
id-00000167,FALSE,224,5,TRUE,TRUE,0.34,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3819706857,99.74875,0.006245095,99.83473558,0.003910015,99.675,None,20000,None,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,6566.087645,678.2281592,99.6
id-00000168,TRUE,224,5,TRUE,TRUE,0.27,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[199 21 17],48,0.52,2,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,1802701739,99.675,0.00845951,99.6494391,0.010071843,99.72967353,100,9618,10382,[27],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,10152.34984,665.0226345,100
id-00000169,TRUE,224,5,TRUE,FALSE,0.44,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[156 223 126],21,0.12,0,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,627838563,98.895,0.031223438,98.85817308,0.035240433,99.23954373,96.76334594,17621,2379,[12],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,4328.02793,656.4698114,98.4
id-00000170,FALSE,224,5,FALSE,FALSE,0.42,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,3946570388,99.1875,0.016648477,99.26883013,0.015549748,99.78,None,20000,None,[18],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,5040.787242,279.6981761,99.4
id-00000171,FALSE,224,5,FALSE,FALSE,0.13,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,865626856,99.9025,0.003539956,99.95492788,0.002254396,99.965,None,20000,None,[15],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,4055.143128,276.5191693,100
id-00000172,FALSE,224,5,FALSE,FALSE,0.22,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,resnet50,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,2109434823,99.7175,0.007428637,99.35897436,0.030223368,99.74,None,20000,None,[24],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,resnet50,6689.037559,273.9988344,100
id-00000173,FALSE,224,5,FALSE,TRUE,0.32,5,100000,0.2,None,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,inceptionv3,train_data.lmdb,test_data.lmdb,[],None,None,0,None,None,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,723588500,99.50875,0.013328,99.36899038,0.016647249,99.785,None,20000,None,[9],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,inceptionv3,2333.174208,511.2844694,99.8
id-00000174,TRUE,224,5,TRUE,FALSE,0.11,5,100000,0.2,~/trojai/round0/triggers,~/trojai/round0/signs,~/trojai/round0/backgrounds,example_data,ground_truth.csv,densenet121,train_data.lmdb,test_data.lmdb,[0 1 2 3 4],[95 235 171],25,0.57,1,StaticTarget,train.csv,train_data,test-clean.csv,test-poisoned.csv,test_data,895914242,99.6625,0.009299288,99.65444712,0.009357901,99.95409159,99.45955524,8713,11287,[17],"{""device"": ""cuda"" ""epochs"": 1000 ""batch_size"": 64 ""learning_rate"": 0.001 ""optim"": ""adam"" ""objective"": ""cross_entropy_loss"" ""save_best_model"": false ""early_stopping"": ""ES[5:0.00]"" ""val_dataloader_kwargs"": null}",train.csv,test-clean.csv,test-poisoned.csv,densenet121,6144.322208,671.3654358,100
